,tweet_text,tweetid,cluster_label,relevance,theme
54762,The Finale White House Science Fair,720634999649611776,98,1,26
83714,Sports NHL player from Blaine hit by puck so hard his athletic cup breaks,690586746623365120,99,0,0
67119,Losing streak proves to be coach Yeos downfall with Wild  hockey,698966178224406528,99,0,0
43517,Vancouver Canucks lose at home to Minnesota Wild  sports,699500979180339200,99,0,0
88575,Amazon launches two Alexa digital assistantbased gadgets  tech,705434673036398592,100,0,0
29397,Google echoes Amazons Echo opens new virtualreality door  business,733095537054879744,100,0,0
35438,Amazon to launch portable version of Echo speaker  WSJ  tech,6.86641E+17,100,0,0
66265,Carrie Fishers Star Wars scenes will not be changed,845923133961981952,101,0,0
13201,Carrie Fisher In Stable Condition Debbie Reynolds Says,813143800285634565,101,0,0
42147,Carrie Fisher In Stable Condition After Medical Emergency,812498083032498177,101,0,0
70503,Carrie Fisher in stable condition Debbie Reynolds says,813493108726001664,101,0,0
68138,ExNavy SEAL who says he killed bin Laden charged with DUI,718598879604645888,102,0,0
77563,ExNavy SEAL Who Says He Killed bin Laden Charged With DUI  news,718491054693941248,102,0,0
4033,Man who says he killed bin Laden faces drunk driving charge  news,718526214420324353,102,0,0
45542,sports Cal volleyball player approved for liver transplant,703311305873043456,103,0,0
5458,Cal athlete approved for liver transplant  news,705962421802835968,103,0,0
51141,Cal volleyball player approved for liver transplant  sports,703311736720355329,103,0,0
11330,Lionel Messi to undergo tests for kidney problems  news,696783009798684672,103,0,0
54638,Singer To Get Lifesaving Liver Transplant From Fellow Member Of SF Gay Mens Chorus,812573343585095680,103,0,0
78390,French PM pledges more military support for Sahel to fight insurgents  world news,701100895296057344,104,1,26
16586,France pledges more aid for struggling tourism sector  world news,775764933719973888,104,1,26
49081,IS fighters entrench themselves at Palmyra as SAA calls upon Hezbollah reinforcements,708260695406608384,104,1,26
39290,Sarah Palins husband injured in snowmobile accident hospitalized  news,709448526095200256,105,0,0
61592,Todd Palin injured in bad snowmobile accident  politics,709428151655342081,105,0,0
55596,politics Todd Palin seriously injured in crash,709629751820877824,105,0,0
96154,politics Sarah Palin gives update on husband after snow machine crash,710580061510848512,105,0,0
48405,Todd Palin fractures ribs in snow machine accident,709546498170597376,105,0,0
83892,School teacher forced back kids to play slaves,834573097500028932,106,0,0
83888,School District Under Fire Over Slave Auction Reenactment,844672811608223745,106,0,0
14048,FlashbackFriday Some lies about slavery they tell you at school,824973259754106881,106,0,0
79599,sports NFL is funding campaigns of lawmakers reviewing concussion issue,713630371703685120,107,0,0
13353,NFL is funding campaigns of lawmakers reviewing concussion issue  sports,713641599083761665,107,0,0
35358,health NFL is funding campaigns of lawmakers reviewing concussion issue,713627924302155777,107,0,0
93866,would yall like to come to a texit rally DM for details if youre interested,791099901623013376,108,1,15
70258,Hey Carol Hope youre doing fine Would you like to participate in our texit statewide rally scheduled for Nov 5,791443375492923392,108,1,15
90414,Howdy Jennifer Hope youre doing fine Would you like to participate in our texit statewide rally scheduled for Nov 5,793256880072032256,108,1,15
72690,were organizing a texit rally could you please follow us back so we can DM you more details,791082046940647424,108,1,15
7248,Howdy David Hope youre doing fine Would you like to participate in our texit statewide rally scheduled for Nov 5,793231423654072320,108,1,15
86415,Hey  Would you like to participate in our texit statewide rally scheduled for Nov 5,793260749158174720,108,1,15
85262,Howdy Chase Hope youre doing fine Would you like to participate in our texit statewide rally scheduled for Nov 5,793236589820284928,108,1,15
4308,Howdy Amy Would you like to participate in our texit statewide rally scheduled for Nov 5,791834682832871424,108,1,15
32454,would you be interested in coming to a texit rally were organizing,791109543459753984,108,1,15
82023,were organizing a texit rally Its gonna be held on Nov 5 DM us for more info if youd like to come,791088775044665344,108,1,15
23004,would you like to come to a texit rally on Nov 5 if so DM us for more details,791088419485126656,108,1,15
64159,Ohio university OKs concealed weapons on campus,861950736418078720,109,0,0
14066,Kansas colleges and universities prepare dorm applications for conceal carry policy ch,818665999507537920,109,0,0
48716,WSU preparing to allow concealed carry of weapons in July 2017  news,785644690250997764,109,0,0
8406,Hispanic Day Parade receives the Cultural Appreciation Award,790647944475049985,110,0,0
25464,Be proud of your heritage  climatemarch,858398205645606912,110,0,0
49619,Latin American Heritage Celebrated in IX Art Park,777267713525768192,110,0,0
55099,Government Launches New Website For Student Loan Borrowers  news,725792536061612033,111,0,0
36015,Govt launches new website for student loan borrowers  politics,725541110047612929,111,0,0
33210,New steps to help people with disabilities and student loans  business,719987626065793024,111,0,0
28622,HowToSpotASocialist they are politically illiterate,719523163227357184,112,0,0
12382,They think they are black HowToSpotASocialist,719516794294112256,112,0,0
88782,Socialists have a strong Russian accent HowToSpotASocialist,719530199742676992,112,0,0
62913,SanJose Bicyclists Push for Safety Improvements at Mount Diablo,696904063187746816,113,0,0
78369,Scientists Urge Californians to Protect Themselves Ahead of Potentially Devastating Earthquake,867415253700751360,113,0,0
64355,Be safe bike riders and know rules of the road,871627488279101440,113,0,0
78111,Be cautious using Craigslist cops say after dirt bike thefts,706917393394638849,113,0,0
18304,Drivers to be vigilant of bikers for Cottonwood 200 Bicycle Ride this weekend,868451603321434112,113,0,0
36438,politics Ben Carsons Josef Stalin quote distraction,698823295471194112,114,0,0
4054,Phelps creates quite a distraction helps Arizona State,693158597534941184,114,0,0
55514,Ben Carsons Josef Stalin quote distraction  politics,698824610473574400,114,0,0
73618,Matheny PostPeralta position speculation a distraction Diaz doesnt need  StLouis,734116694948335616,114,0,0
97098,politics Ben Carsons Joseph Stalin quote distraction,698907447210090496,114,0,0
11017,Pakistan opposition leader Khan admits using offshore company  world news,731457017093623808,115,0,0
32491,Exadvisor to admit he bilked Tim Duncan in multimillion dollar deal,847926993614143490,115,0,0
98375,Retired NBA star Tim Duncans exadviser to admit to fraud,848187581783306240,115,0,0
87433,Exadvisor to admit defrauding Tim Duncan,847777055177625601,115,0,0
53864,Today we honor these 26 black women who died in police custody BlackLivesMatter   Aiyana StanleyJones,864598297494691840,116,1,2
87173,Texas woman 26 killed in road rage shooting Rest in peace sis  RoadRage BTP,693173905347842049,116,1,2
82341,Today we honor these 26 black women who died in police custody BlackLivesMatter   Sandra Bland,787475651645190144,116,1,2
8537,Today we honor these 26 black women who died in police custody BlackLivesMatter   Yvette Smith,864599458406846464,116,1,2
7914,Today we honor these 26 black women who died in police custody BlackLivesMatter   Kendra James,864599787546451969,116,1,2
2065,Today we honor these 26 black women who died in police custody BlackLivesMatter   Melissa Williams,787498301574832129,116,1,2
21054,Today we honor these 26 black women who died in police custody BlackLivesMatter   Symone Marshall,787460551697772545,116,1,2
64336,sports Ethiopian runners sweep Boston Marathon,722152974529601536,117,0,0
43400,Ethiopian runners sweep Boston Marathon  sports,722152624045207553,117,0,0
56763,Athletics  Ethiopian Bekele storms to victory in Berlin marathon  sports,779985683100278784,117,0,0
21155,Ethiopians shake off doping concerns to strike gold  sports,711722208142331904,117,0,0
98880,Toto Ive a feeling were not in Africa anymore OneWordOffMovieQuotes,765468526849122304,118,0,0
62438,Silla I dont think were in Kansas anymore  OneWordOffMovieQuotes,765488449658974209,118,0,0
78702,OneWordOffMovieQuotes    I have a feeling we arent in Cancun anymore,765497167880589312,118,0,0
89911,Police Several black bear sightings in Chardon,878656579339526145,119,0,0
89513,RAW VIDEO Bear sighting in Ashland,733433302900576256,119,0,0
12867,Police Several reports of a bear in Chardon,878665390099976193,119,0,0
95863,New store sells hemp products legally,880270994241458176,120,0,0
11881,Forum held to educate farmers about the positives of industrial hemp,857801837654810624,120,0,0
79801,House agrees to study legalizing industrial hemp  news,725082029113536512,120,0,0
23057,Airbnbstyle shortterm rentals head to Planning Commission Live Coverage  news,691998762651156481,121,0,0
83224,Airbnb San Francisco reach deal on verifying rental units,859138696301481985,121,0,0
11715,NYC says Trump Tower resident wrongly rented out on Airbnb,845709510081744896,121,1,14
5528,Man sues friend for renting his apartment on Airbnb,836894122610937857,121,0,0
5523,Apartment renters guest listed swanky pad on Airbnb suit,836895136961421317,121,0,0
55447,TopNews Airbnb New York in talks to resolve rental law lawsuit source,793177153688875008,121,0,0
2916,Syria or Detroit RT         Like,695272970814500864,122,0,0
62479,And the last one Syria    Detroit RT        Like,695274115016462341,122,0,0
93123,Detroit or Syria RT          Like,695273427804909569,122,0,0
92727,Happening Today Health Care Travel Ban Trans Rights,839096616225222656,123,0,0
25799,Happening Today Travel Ban Climate Change HIV Grande,870596936444907520,123,0,0
94734,Happening Today Travel Ban Kushner Health Bill Raisman,868066973288157184,123,0,0
79613,The Underbaker SoftenABadGuy,828900019377827840,124,0,0
71260,Dr Nope and The Man With The Golden Gum SoftenABadGuy,828907806170427392,124,0,0
33864,Hounds Gruber SoftenABadGuy,828908616358916097,124,0,0
66987,Sean Spicecake   SoftenABadGuy,828901289350332416,124,0,0
14203,Adolf Hipster SoftenABadGuy,828900153176231936,124,0,0
49894,Typical Murica,695298357237919745,125,0,0
97203,The smell of freedom Murica,751535005579481088,125,0,0
60921,Hand of destiny Murica,692406802554572801,125,0,0
56165,Founding son Murica,693852515058647040,125,0,0
1195,Do you speak United States Because Murica,700721763060068353,125,0,0
51946,health Concussions Former NFL players sound off on head injuries during East Bay school forum,706142813725917184,126,0,0
82708,health San Mateo Forum highlights the need to identify concussions in young athletes,728830976554569728,126,0,0
98168,UCSF neurosurgeons to examine NFL players for concussions at Super Bowl 50  sports,695719196563415040,126,0,0
34211,Concussions Former NFL players sound off on head injuries during East Bay school forum  sports,706133886967771137,126,0,0
65570,Germany expects 500000 refugees this year newspaper  world news,699340175386636289,127,1,28
69043,Germany will take in 500000 more Muslim migrants this year alone   Rapefugees Islam,700133115772030976,127,1,28
49774,Report Germany to spend 106B on refugees over 5 years,731486157649764352,127,1,28
9995,German government expects arrival of 36 million refugees by 2020 media  world news,7.02637E+17,127,1,28
48253,sports Cam Newton arrives for Super Bowl 50 in spectacular Versace pants,694251000916369408,128,0,0
10794,Cam Newton makes another statement with zebraprint pants for Super Bowl 50 flight  news,693993415357280256,128,0,0
82440,sports Cam Newton arrives for Super Bowl in spectacular Versace pants,694278005271572480,128,0,0
30464,Santa Clara University scores one for the hometown  SanJose,696281275833823232,129,0,0
64089,SanJose A Major Victory for Teachers Unions  But Will It Stand,715011983808987136,129,0,0
